# https://www.dan.me.uk/torlist/ and whois results
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
103.25.231.56|55824|103.25.231.0/24|IN|apnic|2013-05-09|NKN-CORE-NW NKN Core Network, IN
103.253.41.98|133398|103.253.41.0/24|HK|apnic|2013-11-11|TELE-AS Tele Asia Limited, HK
103.28.52.93|136052|103.28.52.0/24|ID|apnic|2015-11-17|IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID
103.3.60.67|63949|103.3.60.0/22|SG|apnic|2011-04-28|LINODE-AP Linode, LLC, US
103.3.62.168|63949|103.3.60.0/22|SG|apnic|2011-04-28|LINODE-AP Linode, LLC, US
103.35.74.74|134520|103.35.74.0/24|HK|apnic|2015-08-14|GIGSGIGSCLOUD-AS-AP GigsGigs Network Services, HK
103.73.65.32|63473|103.73.64.0/23|US|apnic|2016-08-25|HOSTHATCH, US
103.73.67.198|63473|103.73.67.0/24|US|apnic|2016-08-25|HOSTHATCH, US
103.9.76.92|45899|103.9.76.0/24|VN|apnic|2012-05-10|VNPT-AS-VN VNPT Corp, VN
104.131.108.7|14061|104.131.64.0/18|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.11.214|14061|104.131.0.0/18|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.206.23|14061|104.131.192.0/19|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.131.72.61|14061|104.131.64.0/18|US|arin|2014-06-02|DIGITALOCEAN-ASN, US
104.148.250.56|6128|104.148.128.0/17|US|arin|2014-07-15|CABLE-NET-1, US
104.149.129.254|40676|104.149.0.0/16|US|arin|2014-07-01|AS40676, US
104.149.130.218|40676|104.149.0.0/16|US|arin|2014-07-01|AS40676, US
104.149.139.42|40676|104.149.0.0/16|US|arin|2014-07-01|AS40676, US
104.149.171.170|40676|104.149.0.0/16|US|arin|2014-07-01|AS40676, US
104.152.189.214|31863|104.152.184.0/21|US|arin|2014-07-18|DACEN-2, US
104.152.209.130|26832|104.152.208.0/22|CA|arin|2014-07-22|RICAWEBSERVICES, CA
104.152.209.202|26832|104.152.208.0/22|CA|arin|2014-07-22|RICAWEBSERVICES, CA
104.152.209.217|26832|104.152.208.0/22|CA|arin|2014-07-22|RICAWEBSERVICES, CA
104.152.210.77|26832|104.152.208.0/22|CA|arin|2014-07-22|RICAWEBSERVICES, CA
104.152.211.147|26832|104.152.208.0/22|CA|arin|2014-07-22|RICAWEBSERVICES, CA
104.152.211.227|26832|104.152.208.0/22|CA|arin|2014-07-22|RICAWEBSERVICES, CA
104.168.205.106|54290|104.168.128.0/17|US|arin|2014-09-03|HOSTWINDS, US
104.177.221.53|7018|104.176.0.0/12|US|arin|2014-08-12|ATT-INTERNET4, US
104.178.168.242|7018|104.176.0.0/12|US|arin|2014-08-12|ATT-INTERNET4, US
104.194.228.240|35916|104.194.224.0/19|US|arin|2014-09-09|MULTA-ASN1, US
104.194.235.104|35916|104.194.224.0/19|US|arin|2014-09-09|MULTA-ASN1, US
104.200.20.46|63949|104.200.16.0/21|US|arin|2014-09-26|LINODE-AP Linode, LLC, US
104.206.237.23|62904|104.206.236.0/22|US|arin|2014-10-02|EONIX-COMMUNICATIONS-ASBLOCK-62904, US
104.206.237.24|62904|104.206.236.0/22|US|arin|2014-10-02|EONIX-COMMUNICATIONS-ASBLOCK-62904, US
104.207.149.101|20473|104.207.148.0/22|US|arin|2014-10-01|AS-CHOOPA, US
104.219.250.148|22612|104.219.250.0/24|US|arin|2014-11-03|NAMECHEAP-NET, US
104.223.94.66|8100|104.223.88.0/21|US|arin|2014-10-02|ASN-QUADRANET-GLOBAL, US
104.225.219.24|29802|104.225.219.0/24|US|arin|2017-04-28|HVC-AS, US
104.236.52.16|14061|104.236.0.0/18|US|arin|2014-10-28|DIGITALOCEAN-ASN, US
104.236.87.90|14061|104.236.64.0/18|US|arin|2014-10-28|DIGITALOCEAN-ASN, US
104.237.144.134|63949|104.237.144.0/21|US|arin|2014-11-13|LINODE-AP Linode, LLC, US
104.238.167.111|20473|104.238.166.0/23|US|arin|2014-11-13|AS-CHOOPA, US
104.238.188.98|20473|104.238.188.0/22|US|arin|2014-11-13|AS-CHOOPA, US
104.244.72.115|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.123|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.137|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.152|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.168|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.180|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.188|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.248|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.36|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.72.91|53667|104.244.72.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.126|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.13|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.131|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.193|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.205|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.43|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.46|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.85|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.73.93|53667|104.244.73.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.121|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.211|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.235|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.28|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.55|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.57|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.74.97|53667|104.244.74.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.132|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.155|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.16|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.33|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.75.80|53667|104.244.75.0/24|US|arin|2014-11-10|PONYNET, US
104.244.76.13|53667|104.244.72.0/21|US|arin|2014-11-10|PONYNET, US
104.244.76.170|53667|104.244.72.0/21|US|arin|2014-11-10|PONYNET, US
104.244.76.184|53667|104.244.72.0/21|US|arin|2014-11-10|PONYNET, US
104.244.76.189|53667|104.244.72.0/21|US|arin|2014-11-10|PONYNET, US
104.244.76.24|53667|104.244.72.0/21|US|arin|2014-11-10|PONYNET, US
104.244.77.101|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.111|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.122|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.159|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.199|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.250|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.53|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.77.95|53667|104.244.77.0/24|US|arin|2014-11-10|PONYNET, US
104.244.78.18|53667|104.244.78.0/24|US|arin|2014-11-10|PONYNET, US
104.244.78.231|53667|104.244.78.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.121|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.172|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.187|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.196|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.223|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.25|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.244.79.75|53667|104.244.79.0/24|US|arin|2014-11-10|PONYNET, US
104.245.146.198|32489|104.245.146.0/24|CA|arin|2014-12-10|AMANAHA-NEW, CA
104.248.118.241|14061|104.248.112.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.27.37|14061|104.248.16.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.29.127|14061|104.248.16.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.3.188.144|7018|104.0.0.0/12|US|arin|2014-01-16|ATT-INTERNET4, US
104.35.215.79|20001|104.32.0.0/14|US|arin|2014-03-28|TWC-20001-PACWEST, US
104.37.193.102|36077|104.37.193.0/24|CA|arin|2014-07-02|DYNAMICHOSTINGBIZ, CA
104.37.251.124|19045|104.37.251.0/24|US|arin|2014-06-23|DIRECTCOM, US
104.51.93.179|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.57.231.26|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
104.57.231.27|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US
106.104.35.199|4780|106.104.32.0/19|TW|apnic|2011-04-07|SEEDNET Digital United Inc., TW
107.152.46.201|46844|107.152.46.0/24|US|arin|2013-12-03|ST-BGP, US
107.155.116.58|394727|107.155.116.0/24|US|arin|2013-12-30|NODISTO, US
107.170.108.222|14061|107.170.0.0/17|US|arin|2013-12-30|DIGITALOCEAN-ASN, US
107.170.219.188|14061|107.170.192.0/18|US|arin|2013-12-30|DIGITALOCEAN-ASN, US
107.172.201.10|36352|107.172.201.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.172.42.236|36352|107.172.42.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.173.148.133|36352|107.173.148.0/23|US|arin|2013-12-27|AS-COLOCROSSING, US
107.173.156.211|36352|107.173.156.0/23|US|arin|2013-12-27|AS-COLOCROSSING, US
107.173.159.48|36352|107.173.159.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.174.244.102|36352|107.174.244.0/22|US|arin|2013-12-27|AS-COLOCROSSING, US
107.175.44.89|36352|107.175.44.0/24|US|arin|2013-12-27|AS-COLOCROSSING, US
107.179.226.244|5645|107.179.128.0/17|CA|arin|2014-01-30|TEKSAVVY, CA
107.189.10.119|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.143|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.154|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.237|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.42|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.63|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.10.70|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.123|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.153|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.11.207|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
107.189.30.22|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.30.230|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.30.86|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.31.102|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.31.165|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.31.181|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.31.182|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.31.48|53667|107.189.30.0/23|US|arin|2014-04-17|PONYNET, US
107.189.6.193|53667|107.189.0.0/21|US|arin|2014-04-17|PONYNET, US
107.189.7.226|53667|107.189.0.0/21|US|arin|2014-04-17|PONYNET, US
107.189.8.41|53667|107.189.8.0/22|US|arin|2014-04-17|PONYNET, US
108.14.63.72|701|108.14.0.0/16|US|arin|2009-06-05|UUNET, US
108.14.82.24|701|108.14.0.0/16|US|arin|2009-06-05|UUNET, US
108.16.29.88|701|108.16.0.0/16|US|arin|2009-06-05|UUNET, US
108.16.45.82|701|108.16.0.0/16|US|arin|2009-06-05|UUNET, US
108.161.133.189|55045|108.161.132.0/22|US|arin|2011-10-28|TEKTONIC, US
108.161.139.183|55045|108.161.136.0/22|US|arin|2011-10-28|TEKTONIC, US
108.174.191.229|13692|108.174.176.0/20|US|arin|2012-01-25|DFN-ASN-1, US
108.18.239.208|701|108.18.0.0/16|US|arin|2009-06-05|UUNET, US
108.18.96.31|701|108.18.0.0/16|US|arin|2009-06-05|UUNET, US
108.197.232.51|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.199.56.138|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.240.182.140|7018|108.192.0.0/10|US|arin|2011-01-12|ATT-INTERNET4, US
108.28.118.100|701|108.28.0.0/16|US|arin|2009-06-05|UUNET, US
108.39.229.147|701|108.39.128.0/17|US|arin|2009-06-05|UUNET, US
108.51.20.171|701|108.51.0.0/16|US|arin|2009-06-05|UUNET, US
108.53.208.157|701|108.53.0.0/16|US|arin|2009-06-05|UUNET, US
108.56.180.21|701|108.56.0.0/16|US|arin|2009-06-05|UUNET, US
108.61.166.134|20473|108.61.164.0/22|US|arin|2010-12-08|AS-CHOOPA, US
108.61.211.153|20473|108.61.210.0/23|US|arin|2010-12-08|AS-CHOOPA, US
108.61.96.230|20473|108.61.96.0/24|US|arin|2010-12-08|AS-CHOOPA, US
108.61.99.149|20473|108.61.98.0/23|US|arin|2010-12-08|AS-CHOOPA, US
108.62.123.92|30633|108.62.120.0/22|US|arin|2010-12-13|LEASEWEB-USA-WDC, US
108.75.43.27|7018|108.64.0.0/11|US|arin|2009-10-29|ATT-INTERNET4, US
109.105.109.162|2603|109.105.96.0/20|DK|ripencc|2009-09-15|NORDUNET, DK
109.106.60.82|15600|109.106.48.0/20|CH|ripencc|2010-08-05|FINECOM Quickline AG, CH
109.107.35.154|51059|109.107.32.0/19|GB|ripencc|2010-04-20|BRIGHTBOX-AS, GB
109.146.126.138|2856|109.144.0.0/12|GB|ripencc|2009-08-06|BT-UK-AS BTnet UK Regional network, GB
109.147.69.111|2856|109.144.0.0/12|GB|ripencc|2009-08-06|BT-UK-AS BTnet UK Regional network, GB
109.169.33.163|20860|109.169.0.0/18|GB|ripencc|2009-11-02|IOMART-AS, GB
109.183.26.233|12767|109.183.0.0/17|CZ|ripencc|2009-09-29|PRAGONET-AS, CZ
109.193.153.146|3209|109.193.0.0/16|DE|ripencc|2009-10-06|VODANET International IP-Backbone of Vodafone, DE
109.193.200.94|3209|109.193.0.0/16|DE|ripencc|2009-10-06|VODANET International IP-Backbone of Vodafone, DE
109.197.193.160|50716|109.197.192.0/21|RU|ripencc|2010-03-10|TELECOMRUNET, RU
109.201.133.100|43350|109.201.128.0/19|NL|ripencc|2010-02-12|NFORCE, NL
109.202.209.28|13030|109.202.192.0/19|CH|ripencc|2010-02-22|INIT7, CH
109.202.212.1|13030|109.202.192.0/19|CH|ripencc|2010-02-22|INIT7, CH
109.206.131.220|47914|109.206.128.0/19|RU|ripencc|2010-01-21|CREATIVEDIRECTMARKETINGSOLUTIONS, RU
109.228.40.228|8560|109.228.0.0/18|GB|ripencc|2010-02-04|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE
109.228.40.29|8560|109.228.0.0/18|GB|ripencc|2010-02-04|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE
109.228.50.30|8560|109.228.0.0/18|GB|ripencc|2010-02-04|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE
109.228.50.75|8560|109.228.0.0/18|GB|ripencc|2010-02-04|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE
109.228.51.251|8560|109.228.0.0/18|GB|ripencc|2010-02-04|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE
109.229.210.6|24589|109.229.192.0/19|LV|ripencc|2010-06-15|TELENETSIA-AS Telenet AUT-NUM peering specification object, LV
109.230.199.208|42708|109.230.199.0/24|DE|ripencc|2010-02-24|PORTLANE www.portlane.com, SE
109.230.224.122|197071|109.230.224.0/24|DE|ripencc|2010-02-24|ACTIVE-SERVERS active-servers.com, DE
109.235.67.52|62282|109.235.64.0/21|LT|ripencc|2010-01-22|RACKRAY UAB Rakrejus, LT
109.236.63.122|35913|109.236.63.0/24|DE|ripencc|2018-08-31|DEDIPATH-LLC, US
109.236.83.11|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.236.86.109|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.238.11.185|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR
109.238.11.6|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR
109.241.167.138|29314|109.241.128.0/18|PL|ripencc|2012-09-10|VECTRANET-AS Al. Zwyciestwa 253, 81-525 Gdynia, Poland, PL
109.248.149.154|52048|109.248.149.0/24|CZ|ripencc|2009-11-27|DATACLUB, BZ
109.248.149.155|52048|109.248.149.0/24|CZ|ripencc|2009-11-27|DATACLUB, BZ
109.248.149.167|52048|109.248.149.0/24|CZ|ripencc|2009-11-27|DATACLUB, BZ
109.248.149.168|52048|109.248.149.0/24|CZ|ripencc|2009-11-27|DATACLUB, BZ
109.248.149.169|52048|109.248.149.0/24|CZ|ripencc|2009-11-27|DATACLUB, BZ
109.248.150.6|203557|109.248.150.0/24|CZ|ripencc|2009-11-27|DATACLUB-NL, BZ
109.250.21.35|8881|109.250.16.0/20|DE|ripencc|2009-12-01|VERSATEL, DE
109.250.21.92|8881|109.250.16.0/20|DE|ripencc|2009-12-01|VERSATEL, DE
109.251.55.19|31148|109.251.55.0/24|UA|ripencc|2010-05-21|FREENET_LLC, UA
109.49.194.64|2860|109.49.192.0/18|PT|ripencc|2009-10-19|NOS_COMUNICACOES, PT
109.63.171.121|12714|109.63.128.0/17|RU|ripencc|2010-07-08|TI-AS Moscow, Russia, RU
109.68.191.132|52201|109.68.190.0/23|RU|ripencc|2009-09-16|TCTEL, RU
109.68.191.159|52201|109.68.190.0/23|RU|ripencc|2009-09-16|TCTEL, RU
109.69.67.17|49855|109.69.64.0/21|DE|ripencc|2009-09-29|PLUTEX Hermann-Ritter-Str. 108, DE
109.70.100.1|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.10|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.11|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.12|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.13|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.14|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.15|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.16|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.17|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.18|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.19|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.2|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.20|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.21|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.22|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.23|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.24|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.25|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.26|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.27|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.28|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.29|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.3|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.30|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.4|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.5|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.6|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.7|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.8|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.70.100.9|208323|109.70.100.0/24|AT|ripencc|2009-11-02|APPLIEDPRIVACY-AS, AT
109.74.203.232|63949|109.74.192.0/20|US|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.74.203.71|63949|109.74.192.0/20|US|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.74.206.21|63949|109.74.192.0/20|US|ripencc|2009-11-05|LINODE-AP Linode, LLC, US
109.87.25.148|13188|109.87.25.0/24|UA|ripencc|2009-08-20|TRIOLAN, UA
109.88.67.93|12392|109.88.64.0/20|BE|ripencc|2009-09-01|ASBRUTELE VOO, BE
109.90.179.137|3209|109.90.0.0/16|DE|ripencc|2009-09-10|VODANET International IP-Backbone of Vodafone, DE
109.92.182.91|8400|109.92.0.0/15|RS|ripencc|2009-09-21|TELEKOM-AS, RS
110.141.223.194|1221|110.140.0.0/15|AU|apnic|2009-04-20|ASN-TELSTRA Telstra Corporation Ltd, AU
110.174.56.232|7545|110.174.56.0/24|AU|apnic|2009-05-08|TPG-INTERNET-AP TPG Telecom Limited, AU
